icon,precipIntensity,humidity,windSpeed,cloudCover,uvIndex,temperature,is_weekend
clear-day,0.0,0.61,1.75,0.31,2,67.36,1
clear-day,0.0,0.57,1.5,0.29,4,69.4,1
clear-day,0.0,0.51,4.8,0.3,6,72.11,1
clear-day,0.0,0.42,4.76,0.3,7,73.81,1
partly-cloudy-day,0.0,0.4,4.72,0.31,7,77.33,1
clear-day,0.0,0.43,5.01,0.26,7,77.86,1
partly-cloudy-day,0.0,0.46,5.44,0.34,6,76.45,1
partly-cloudy-day,0.0,0.46,5.54,0.38,4,76.12,1
partly-cloudy-day,0.0,0.45,6.0,0.36,2,77.78,1
clear-day,0.0,0.46,5.02,0.27,1,77.68,1
clear-day,0.0,0.47,4.51,0.27,0,77.03,1
clear-night,0.0,0.5,1.78,0.28,0,75.55,1
rain,0.001,0.52,1.61,0.27,0,73.95,1
rain,0.0032,0.55,1.18,0.29,0,73.15,1
rain,0.0019,0.54,0.97,0.33,0,72.47,1
partly-cloudy-night,0.0,0.56,0.73,0.34,0,72.04,1
partly-cloudy-night,0.0,0.58,0.94,0.35,0,71.31,1
partly-cloudy-night,0.0,0.58,1.46,0.45,0,71.18,1
partly-cloudy-night,0.0,0.6,1.81,0.75,0,69.96,1
rain,0.0006,0.62,1.42,0.27,0,68.99,1
rain,0.0019,0.64,1.58,0.16,0,68.18,1
clear-night,0.0,0.67,1.61,0.19,0,67.26,1
partly-cloudy-day,0.0,0.7,1.66,0.73,0,67.09,1
cloudy,0.0,0.71,2.09,0.88,1,67.64,1
cloudy,0.0023,0.73,3.57,0.89,2,67.92,1
rain,0.0026,0.71,4.55,0.41,4,69.75,1
partly-cloudy-day,0.0,0.64,4.71,0.35,6,74.45,1
partly-cloudy-day,0.0,0.62,4.46,0.84,5,75.96,1
partly-cloudy-day,0.0,0.59,4.39,0.79,5,77.53,1
partly-cloudy-day,0.0,0.54,3.94,0.78,5,78.54,1
partly-cloudy-day,0.0,0.48,6.73,0.68,5,80.55,1
partly-cloudy-day,0.0,0.46,5.89,0.78,3,80.5,1
partly-cloudy-day,0.0,0.43,7.53,0.58,2,80.9,1
partly-cloudy-day,0.0,0.42,5.99,0.62,1,80.76,1
clear-day,0.0,0.43,5.68,0.3,0,79.54,1
partly-cloudy-night,0.0,0.46,4.93,0.37,0,77.41,1
clear-night,0.0,0.49,4.81,0.12,0,75.45,1
clear-night,0.0,0.51,4.6,0.06,0,73.55,1
clear-night,0.0,0.55,4.87,0.0,0,71.65,1
clear-night,0.0,0.57,3.85,0.0,0,70.35,0
clear-night,0.0,0.59,3.06,0.0,0,69.13,0
clear-night,0.0,0.62,2.97,0.0,0,67.67,0
clear-night,0.0,0.64,1.54,0.0,0,66.34,0
clear-night,0.0,0.66,1.59,0.0,0,65.73,0
clear-night,0.0,0.69,1.38,0.0,0,64.63,0
clear-night,0.0,0.69,1.53,0.07,0,64.02,0
clear-day,0.0,0.71,1.54,0.06,0,63.81,0
clear-day,0.0,0.68,3.49,0.07,1,65.95,0
clear-day,0.0,0.64,4.09,0.07,2,68.28,0
clear-day,0.0,0.59,3.42,0.1,4,70.58,0
clear-day,0.0,0.55,3.19,0.14,6,72.73,0
partly-cloudy-day,0.0,0.51,5.18,0.55,6,74.95,0
partly-cloudy-day,0.0,0.49,5.91,0.56,6,76.08,0
partly-cloudy-day,0.0,0.47,6.35,0.32,7,77.06,0
partly-cloudy-day,0.0,0.44,4.89,0.37,6,78.08,0
partly-cloudy-day,0.0,0.43,6.13,0.51,4,79.54,0
clear-day,0.0,0.41,4.93,0.3,2,80.28,0
clear-day,0.0,0.4,4.94,0.27,1,80.6,0
clear-day,0.0,0.41,3.94,0.22,0,80.18,0
clear-night,0.0,0.46,1.48,0.17,0,77.45,0
clear-night,0.0,0.5,1.48,0.16,0,75.72,0
clear-night,0.0,0.51,0.94,0.16,0,74.39,0
clear-night,0.0,0.53,1.28,0.12,0,73.4,0
clear-night,0.0,0.54,1.3,0.24,0,72.2,0
clear-night,0.0,0.57,1.26,0.23,0,70.5,0
clear-night,0.0,0.59,1.36,0.29,0,69.43,0
partly-cloudy-night,0.0,0.6,1.4,0.8,0,69.14,0
clear-night,0.0,0.66,1.13,0.19,0,68.18,0
clear-night,0.0,0.68,1.38,0.12,0,67.18,0
clear-night,0.0,0.69,1.59,0.15,0,66.32,0
clear-day,0.0,0.68,2.02,0.13,0,66.4,0
clear-day,0.0,0.62,3.55,0.12,1,68.03,0
clear-day,0.0,0.6,3.9,0.16,2,71.04,0
clear-day,0.0,0.6,3.18,0.17,4,73.25,0
clear-day,0.0,0.6,2.97,0.2,6,74.33,0
clear-day,0.0,0.57,3.33,0.22,7,76.3,0
clear-day,0.0,0.52,2.82,0.24,8,79.04,0
clear-day,0.0,0.54,4.01,0.26,7,77.42,0
partly-cloudy-day,0.0,0.57,3.09,0.6,5,77.91,0
partly-cloudy-day,0.0,0.59,3.68,0.53,4,78.3,0
partly-cloudy-day,0.0,0.61,4.07,0.65,2,77.88,0
clear-day,0.0,0.65,5.31,0.27,1,76.54,0
clear-day,0.0,0.68,4.78,0.22,0,75.56,0
clear-night,0.0,0.72,4.44,0.22,0,73.59,0
clear-night,0.0,0.68,3.38,0.23,0,72.97,0
clear-night,0.0,0.76,1.47,0.18,0,72.49,0
clear-night,0.0,0.78,1.36,0.27,0,71.73,0
clear-night,0.0,0.79,0.97,0.27,0,71.53,0
partly-cloudy-night,0.0,0.79,0.7,0.32,0,71.19,0
clear-night,0.0,0.79,0.76,0.17,0,70.79,0
clear-night,0.0,0.8,0.6,0.25,0,70.22,0
partly-cloudy-night,0.0,0.8,0.26,0.77,0,70.21,0
partly-cloudy-night,0.0,0.81,0.18,0.77,0,70.15,0
partly-cloudy-night,0.0,0.81,0.3,0.87,0,70.33,0
partly-cloudy-day,0.0,0.8,0.23,0.87,0,70.94,0
partly-cloudy-day,0.0,0.78,0.46,0.86,1,72.15,0
partly-cloudy-day,0.0,0.68,0.76,0.77,2,73.31,0
partly-cloudy-day,0.0,0.64,2.49,0.43,4,74.58,0
partly-cloudy-day,0.0,0.55,1.9,0.36,6,79.16,0
partly-cloudy-day,0.0,0.53,3.22,0.35,7,80.85,0
partly-cloudy-day,0.0,0.55,3.63,0.5,6,79.78,0
clear-day,0.0,0.53,3.31,0.21,7,79.73,0
clear-day,0.0,0.52,4.56,0.22,6,79.71,0
clear-day,0.0,0.5,4.69,0.22,4,79.74,0
clear-day,0.0,0.51,4.22,0.19,2,79.21,0
clear-day,0.0,0.52,5.26,0.11,1,77.69,0
clear-day,0.0,0.55,5.54,0.16,0,75.41,0
clear-night,0.0,0.6,4.77,0.22,0,74.08,0
clear-night,0.0,0.68,4.27,0.2,0,72.61,0
clear-night,0.0,0.7,3.22,0.23,0,72.25,0
clear-night,0.0,0.69,2.58,0.26,0,72.45,0
partly-cloudy-night,0.0,0.73,0.84,0.35,0,71.58,0
partly-cloudy-night,0.0,0.75,0.93,0.42,0,71.37,0
cloudy,0.0009,0.72,1.08,0.98,0,71.63,0
partly-cloudy-night,0.0033,0.74,1.15,0.87,0,71.04,0
rain,0.0264,0.78,0.54,0.97,0,70.36,0
rain,0.0278,0.82,1.01,0.99,0,68.76,0
rain,0.0226,0.83,0.49,0.96,0,68.17,0
cloudy,0.0034,0.8,0.29,0.88,0,69.41,0
partly-cloudy-day,0.0,0.77,0.3,0.37,1,71.31,0
rain,0.0213,0.75,0.77,0.31,2,72.88,0
rain,0.0169,0.7,1.21,0.86,3,74.04,0
partly-cloudy-day,0.0,0.68,3.44,0.54,5,75.58,0
partly-cloudy-day,0.0,0.62,3.88,0.53,6,78.01,0
rain,0.0019,0.65,3.73,0.55,6,77.41,0
rain,0.0035,0.64,4.61,0.57,6,78.16,0
partly-cloudy-day,0.0,0.64,6.82,0.78,4,76.64,0
partly-cloudy-day,0.0027,0.6,6.48,0.32,4,76.99,0
partly-cloudy-day,0.0004,0.58,6.89,0.42,2,76.29,0
clear-day,0.0,0.57,6.95,0.29,1,75.61,0
clear-day,0.0,0.59,6.29,0.29,0,74.29,0
partly-cloudy-night,0.0,0.65,5.43,0.39,0,73.12,0
partly-cloudy-night,0.0,0.72,4.65,0.36,0,72.41,0
cloudy,0.0065,0.76,4.36,0.9,0,72.09,0
rain,0.0384,0.8,2.18,0.97,0,71.24,0
rain,0.0519,0.88,0.8,0.98,0,67.86,0
rain,0.1143,0.86,1.32,0.97,0,67.96,0
rain,0.0431,0.87,1.53,0.88,0,67.11,0
rain,0.0246,0.88,1.13,0.95,0,66.58,0
rain,0.0149,0.87,0.71,0.58,0,67.04,0
partly-cloudy-night,0.0015,0.88,0.92,0.82,0,67.67,0
partly-cloudy-night,0.0005,0.87,1.22,0.81,0,68.16,0
partly-cloudy-day,0.0002,0.87,1.43,0.8,0,68.32,0
partly-cloudy-day,0.0002,0.81,1.5,0.76,1,69.27,0
partly-cloudy-day,0.0,0.79,1.77,0.82,2,69.84,0
partly-cloudy-day,0.0,0.73,1.83,0.8,3,71.91,0
cloudy,0.0,0.73,3.96,0.96,4,71.71,0
cloudy,0.0,0.68,4.44,0.97,4,72.73,0
partly-cloudy-day,0.0,0.65,4.16,0.7,6,74.61,0
rain,0.0024,0.66,4.31,0.84,5,74.57,0
cloudy,0.0,0.7,4.85,0.94,4,73.87,0
cloudy,0.0,0.71,4.64,0.98,3,72.64,0
cloudy,0.0024,0.72,4.09,1.0,2,71.81,0
cloudy,0.0023,0.71,3.9,1.0,1,70.75,0
cloudy,0.0,0.71,1.75,0.98,0,70.82,0
cloudy,0.0,0.7,1.23,0.98,0,70.78,0
cloudy,0.0,0.69,1.22,0.98,0,70.83,0
cloudy,0.0,0.7,1.21,0.98,0,70.73,0
cloudy,0.0,0.71,1.37,0.95,0,70.53,0
partly-cloudy-night,0.0,0.7,3.61,0.8,0,69.96,1
partly-cloudy-night,0.0,0.68,2.23,0.67,0,69.32,1
partly-cloudy-night,0.0,0.7,3.72,0.84,0,68.63,1
partly-cloudy-night,0.0,0.74,2.27,0.63,0,67.83,1
clear-night,0.0,0.77,1.91,0.18,0,67.41,1
rain,0.0024,0.78,1.67,0.41,0,67.28,1
partly-cloudy-night,0.0,0.8,2.42,0.69,0,67.19,1
partly-cloudy-day,0.0,0.79,1.88,0.73,0,67.23,1
partly-cloudy-day,0.0,0.79,2.67,0.76,1,67.89,1
cloudy,0.0,0.75,4.93,0.89,2,69.5,1
cloudy,0.0,0.73,4.88,0.89,3,70.01,1
cloudy,0.0,0.71,3.92,0.94,4,70.22,1
cloudy,0.0,0.69,5.57,0.95,4,70.75,1
cloudy,0.0,0.68,4.33,0.96,4,71.65,1
partly-cloudy-day,0.0,0.65,4.24,0.61,6,72.36,1
partly-cloudy-day,0.0024,0.66,4.8,0.76,4,71.95,1
partly-cloudy-day,0.0006,0.67,3.54,0.57,3,71.54,1
partly-cloudy-day,0.0007,0.72,3.73,0.73,2,70.11,1
partly-cloudy-day,0.0008,0.74,2.56,0.77,1,69.85,1
cloudy,0.0,0.74,0.87,0.92,0,69.39,1
rain,0.0024,0.75,0.52,0.91,0,69.02,1
cloudy,0.0008,0.76,0.56,1.0,0,69.08,1
cloudy,0.0,0.76,0.29,0.98,0,69.02,1
cloudy,0.0,0.73,0.34,0.91,0,69.1,1
cloudy,0.0,0.72,0.45,0.89,0,69.08,1
partly-cloudy-night,0.0,0.71,0.61,0.66,0,68.64,1
clear-night,0.0,0.7,0.74,0.17,0,68.42,1
clear-night,0.0,0.73,0.81,0.16,0,67.15,1
clear-night,0.0,0.74,1.04,0.12,0,66.71,1
clear-night,0.0,0.74,1.07,0.07,0,66.16,1
clear-night,0.0,0.74,1.07,0.18,0,65.35,1
clear-day,0.0,0.75,1.16,0.27,0,64.97,1
clear-day,0.0,0.77,3.55,0.16,1,66.82,1
clear-day,0.0,0.73,5.33,0.17,2,68.94,1
clear-day,0.0,0.69,3.74,0.13,4,71.63,1
clear-day,0.0,0.6,8.72,0.15,6,75.48,1
clear-day,0.0,0.61,8.98,0.25,7,75.68,1
partly-cloudy-day,0.0,0.56,4.05,0.58,6,77.22,1
partly-cloudy-day,0.0,0.54,4.66,0.53,6,78.48,1
partly-cloudy-day,0.0,0.6,4.3,0.7,4,75.86,1
clear-day,0.0005,0.59,3.54,0.26,4,76.41,1
partly-cloudy-day,0.0027,0.61,3.52,0.53,2,75.95,1
clear-day,0.0,0.64,5.16,0.21,1,74.28,1
clear-day,0.0,0.68,4.45,0.13,0,72.52,1
clear-night,0.0,0.71,2.19,0.16,0,70.63,1
clear-night,0.0,0.71,1.28,0.08,0,69.95,1
clear-night,0.0,0.72,0.7,0.04,0,69.44,1
clear-night,0.0,0.72,0.58,0.01,0,69.06,1
clear-night,0.0,0.73,0.36,0.0,0,68.28,0
clear-night,0.0,0.73,0.68,0.01,0,67.89,0
clear-night,0.0,0.75,0.68,0.02,0,67.07,0
clear-night,0.0,0.74,0.57,0.02,0,66.68,0
clear-night,0.0,0.76,1.07,0.02,0,66.0,0
clear-night,0.0,0.79,0.61,0.02,0,65.71,0
clear-night,0.0,0.79,1.16,0.02,0,65.53,0
clear-day,0.0,0.75,0.89,0.04,0,66.15,0
clear-day,0.0,0.74,1.02,0.03,1,68.12,0
clear-day,0.0,0.69,1.81,0.03,2,71.91,0
clear-day,0.0,0.62,1.19,0.03,4,75.82,0
clear-day,0.0,0.56,3.43,0.0,6,78.08,0
clear-day,0.0,0.47,3.37,0.03,8,80.83,0
clear-day,0.0,0.46,3.57,0.07,8,81.89,0
clear-day,0.0,0.44,3.12,0.08,7,83.19,0
clear-day,0.0,0.42,2.78,0.19,6,84.64,0
clear-day,0.0,0.4,3.05,0.13,4,86.41,0
clear-day,0.0,0.44,2.95,0.13,2,83.07,0
clear-day,0.0,0.43,2.37,0.19,1,83.33,0
clear-day,0.0,0.43,0.88,0.21,0,83.73,0
clear-night,0.0,0.5,0.75,0.21,0,80.3,0
clear-night,0.0,0.55,0.63,0.19,0,79.4,0
clear-night,0.0,0.58,0.82,0.11,0,77.71,0
clear-night,0.0,0.6,0.9,0.25,0,76.59,0
clear-night,0.0,0.64,1.0,0.21,0,74.97,0
clear-night,0.0,0.65,0.68,0.18,0,74.33,0
clear-night,0.0,0.63,0.54,0.18,0,75.02,0
clear-night,0.0,0.67,0.53,0.13,0,73.78,0
clear-night,0.0,0.7,0.73,0.16,0,72.4,0
clear-night,0.0,0.72,0.75,0.16,0,71.47,0
clear-night,0.0,0.71,0.72,0.11,0,71.58,0
clear-day,0.0,0.71,0.49,0.13,0,71.81,0
clear-day,0.0,0.73,0.56,0.14,1,73.04,0
clear-day,0.0,0.73,0.53,0.1,2,74.67,0
clear-day,0.0,0.66,1.28,0.08,4,78.59,0
clear-day,0.0,0.61,2.05,0.08,6,81.17,0
clear-day,0.0,0.56,2.28,0.12,7,82.9,0
clear-day,0.0,0.52,4.22,0.18,8,84.18,0
clear-day,0.0,0.5,3.12,0.17,7,85.27,0
clear-day,0.0,0.54,3.59,0.26,5,82.77,0
clear-day,0.0,0.54,4.36,0.21,4,82.17,0
clear-day,0.0,0.58,5.17,0.2,2,81.01,0
clear-day,0.0,0.6,5.41,0.18,1,79.38,0
clear-day,0.0,0.65,4.7,0.17,0,77.31,0
clear-night,0.0,0.69,4.49,0.16,0,75.53,0
clear-night,0.0,0.7,4.51,0.14,0,74.8,0
clear-night,0.0,0.71,1.81,0.08,0,73.84,0
clear-night,0.0,0.71,3.21,0.11,0,72.94,0
clear-night,0.0,0.7,1.93,0.07,0,72.09,0
clear-night,0.0,0.67,1.37,0.06,0,71.72,0
clear-night,0.0,0.71,1.49,0.06,0,70.92,0
clear-night,0.0,0.72,1.37,0.03,0,70.47,0
clear-night,0.0,0.74,1.12,0.0,0,70.15,0
clear-night,0.0,0.75,0.76,0.01,0,69.98,0
clear-night,0.0,0.77,0.81,0.05,0,69.22,0
clear-day,0.0,0.79,0.95,0.06,0,69.27,0
clear-day,0.0,0.79,0.74,0.07,1,71.02,0
clear-day,0.0,0.72,1.38,0.06,2,74.72,0
clear-day,0.0,0.6,2.99,0.03,4,79.9,0
clear-day,0.0,0.56,3.19,0.15,6,82.3,0
clear-day,0.0,0.5,4.08,0.1,7,85.58,0
clear-day,0.0,0.48,4.6,0.03,8,87.52,0
clear-day,0.0,0.47,3.87,0.05,7,88.84,0
clear-day,0.0,0.44,4.24,0.11,6,89.23,0
clear-day,0.0,0.48,3.52,0.22,4,87.79,0
clear-day,0.0,0.5,5.08,0.17,2,87.06,0
clear-day,0.0,0.53,4.4,0.15,1,85.77,0
clear-day,0.0,0.56,4.7,0.12,0,84.27,0
clear-night,0.0,0.61,3.52,0.17,0,81.99,0
partly-cloudy-night,0.0,0.64,2.92,0.74,0,80.08,0
cloudy,0.0,0.66,1.56,0.91,0,78.97,0
partly-cloudy-night,0.0,0.65,1.05,0.44,0,78.66,0
partly-cloudy-night,0.0,0.66,0.55,0.66,0,77.94,0
partly-cloudy-night,0.0026,0.66,3.25,0.5,0,77.75,0
partly-cloudy-night,0.0029,0.72,1.8,0.38,0,76.23,0
partly-cloudy-night,0.0,0.71,4.92,0.62,0,75.71,0
partly-cloudy-night,0.0,0.64,5.31,0.35,0,74.65,0
clear-night,0.0,0.6,5.91,0.28,0,72.65,0
clear-night,0.0,0.62,4.48,0.15,0,70.6,0
clear-day,0.0,0.64,4.04,0.11,0,69.23,0
clear-day,0.0,0.64,5.54,0.12,1,69.44,0
clear-day,0.0,0.6,6.91,0.12,2,70.98,0
clear-day,0.0,0.57,5.35,0.12,4,72.53,0
clear-day,0.0,0.53,5.86,0.08,6,74.55,0
clear-day,0.0,0.51,5.72,0.07,7,75.88,0
clear-day,0.0,0.49,5.71,0.1,8,77.5,0
partly-cloudy-day,0.0,0.47,6.59,0.33,6,78.11,0
clear-day,0.0,0.43,6.15,0.25,5,78.77,0
partly-cloudy-day,0.0,0.39,8.03,0.36,3,79.43,0
clear-day,0.0,0.4,8.1,0.31,2,79.18,0
clear-day,0.0,0.41,7.84,0.2,1,78.4,0
clear-day,0.0,0.44,7.91,0.23,0,77.05,0
clear-night,0.0,0.45,7.32,0.27,0,74.88,0
clear-night,0.0,0.48,8.69,0.07,0,72.55,0
clear-night,0.0,0.49,7.77,0.09,0,69.96,0
clear-night,0.0,0.51,5.17,0.05,0,68.65,0
clear-night,0.0,0.54,4.56,0.07,0,67.38,0
clear-night,0.0,0.57,3.78,0.05,0,66.45,0
clear-night,0.0,0.59,2.26,0.18,0,65.39,0
clear-night,0.0,0.6,1.89,0.02,0,64.69,0
clear-night,0.0,0.63,1.89,0.01,0,64.0,0
clear-night,0.0,0.65,1.63,0.01,0,63.14,0
clear-night,0.0,0.66,1.34,0.12,0,62.49,0
clear-day,0.0,0.67,1.4,0.24,0,62.41,0
clear-day,0.0,0.65,1.75,0.26,1,64.77,0
clear-day,0.0,0.61,3.05,0.28,2,66.61,0
clear-day,0.0,0.56,3.54,0.12,4,69.24,0
clear-day,0.0,0.49,3.74,0.17,6,70.97,0
partly-cloudy-day,0.0,0.45,2.81,0.49,6,72.42,0
partly-cloudy-day,0.0,0.44,2.94,0.36,7,73.5,0
clear-day,0.0,0.42,3.32,0.16,7,74.63,0
clear-day,0.0,0.4,3.69,0.2,5,76.65,0
clear-day,0.0,0.43,3.04,0.2,4,75.8,0
clear-day,0.0,0.49,4.12,0.22,2,74.67,0
clear-day,0.0,0.49,4.59,0.26,1,73.63,0
clear-day,0.0,0.54,5.15,0.27,0,71.67,0
clear-night,0.0,0.57,4.99,0.31,0,70.21,0
clear-night,0.0,0.6,4.0,0.26,0,69.67,0
clear-night,0.0,0.6,3.17,0.28,0,69.32,0
clear-night,0.0,0.6,1.29,0.22,0,68.85,0
clear-night,0.0,0.61,1.26,0.16,0,68.34,1
clear-night,0.0,0.63,1.25,0.16,0,67.37,1
clear-night,0.0,0.65,1.14,0.17,0,66.93,1
partly-cloudy-night,0.0,0.64,0.62,0.33,0,66.79,1
partly-cloudy-night,0.0,0.65,0.37,0.32,0,66.63,1
partly-cloudy-night,0.0,0.65,0.42,0.73,0,66.44,1
partly-cloudy-night,0.0,0.68,0.5,0.62,0,65.02,1
clear-day,0.0,0.68,0.4,0.24,0,65.14,1
clear-day,0.0,0.68,0.47,0.27,1,67.61,1
clear-day,0.0,0.62,1.3,0.25,2,70.97,1
partly-cloudy-day,0.0,0.61,4.24,0.34,4,72.13,1
partly-cloudy-day,0.0,0.58,4.0,0.35,5,73.62,1
clear-day,0.0,0.58,4.07,0.27,7,74.71,1
partly-cloudy-day,0.0,0.58,5.12,0.77,5,75.85,1
cloudy,0.0,0.62,5.37,0.94,4,74.95,1
cloudy,0.0,0.63,5.85,0.93,4,75.33,1
cloudy,0.0,0.67,5.45,0.95,3,74.82,1
cloudy,0.0,0.69,5.92,1.0,2,74.57,1
cloudy,0.0,0.71,5.65,0.95,1,74.23,1
cloudy,0.0,0.72,5.37,0.96,0,73.93,1
cloudy,0.0,0.74,4.96,0.99,0,73.97,1
cloudy,0.0,0.75,5.2,1.0,0,73.78,1
cloudy,0.0,0.75,5.39,1.0,0,73.18,1
partly-cloudy-night,0.0,0.76,4.14,0.5,0,72.85,1
cloudy,0.0,0.78,1.81,0.96,0,72.55,1
cloudy,0.0,0.78,2.05,0.98,0,72.42,1
partly-cloudy-night,0.0,0.78,3.11,0.68,0,72.27,1
cloudy,0.0,0.78,1.55,0.91,0,72.58,1
cloudy,0.0,0.78,1.71,1.0,0,72.37,1
cloudy,0.0,0.77,1.62,1.0,0,72.81,1
cloudy,0.0,0.75,1.69,0.98,0,72.92,1
cloudy,0.0,0.76,4.28,0.99,0,73.14,1
cloudy,0.0,0.78,4.24,1.0,1,74.01,1
cloudy,0.0,0.84,4.76,1.0,2,74.38,1
cloudy,0.0,0.83,4.37,0.97,3,76.36,1
partly-cloudy-day,0.0,0.77,5.58,0.8,4,79.14,1
partly-cloudy-day,0.0,0.68,4.34,0.52,6,82.41,1
partly-cloudy-day,0.0,0.64,5.25,0.78,5,84.62,1
partly-cloudy-day,0.0,0.6,3.94,0.65,5,87.1,1
partly-cloudy-day,0.0,0.55,5.42,0.73,4,89.39,1
partly-cloudy-day,0.0011,0.6,4.39,0.75,3,86.79,1
rain,0.0477,0.87,4.46,0.89,2,75.45,1
rain,0.1088,0.87,1.16,0.71,1,77.01,1
rain,0.0265,0.86,0.93,0.64,0,77.68,1
cloudy,0.0037,0.86,1.54,0.93,0,77.56,1
partly-cloudy-night,0.0042,0.84,1.48,0.81,0,76.97,1
partly-cloudy-night,0.0015,0.83,1.47,0.56,0,76.99,1
partly-cloudy-night,0.0005,0.82,3.46,0.53,0,76.75,1
cloudy,0.0,0.84,2.2,0.95,0,76.16,0
cloudy,0.0,0.82,1.8,1.0,0,76.08,0
cloudy,0.0002,0.84,2.11,0.99,0,75.06,0
partly-cloudy-night,0.0004,0.88,2.43,0.72,0,74.78,0
cloudy,0.0,0.89,2.12,0.9,0,74.6,0
cloudy,0.0,0.89,1.15,0.9,0,74.55,0
partly-cloudy-night,0.0,0.86,0.83,0.59,0,74.45,0
partly-cloudy-day,0.0,0.86,0.86,0.56,0,74.24,0
partly-cloudy-day,0.0,0.87,1.25,0.34,1,74.76,0
partly-cloudy-day,0.0,0.85,1.31,0.35,2,76.32,0
partly-cloudy-day,0.0,0.79,1.19,0.33,4,79.0,0
partly-cloudy-day,0.0,0.73,3.21,0.41,5,81.28,0
partly-cloudy-day,0.0,0.64,3.46,0.7,5,84.56,0
partly-cloudy-day,0.0,0.65,3.89,0.85,5,84.12,0
cloudy,0.0,0.64,4.11,0.88,4,84.39,0
partly-cloudy-day,0.0,0.63,2.49,0.73,4,84.86,0
partly-cloudy-day,0.0,0.64,4.54,0.67,3,84.65,0
partly-cloudy-day,0.0066,0.7,3.28,0.7,2,83.08,0
partly-cloudy-day,0.0143,0.7,3.79,0.69,1,83.55,0
partly-cloudy-day,0.0002,0.72,2.85,0.32,0,82.48,0
partly-cloudy-night,0.0,0.71,1.6,0.4,0,81.63,0
clear-night,0.0,0.72,3.17,0.29,0,80.88,0
clear-night,0.0,0.74,2.41,0.31,0,79.96,0
clear-night,0.0,0.76,1.46,0.23,0,79.16,0
clear-night,0.0,0.77,1.39,0.07,0,78.42,0
clear-night,0.0,0.78,0.94,0.02,0,77.94,0
rain,0.0007,0.78,1.11,0.01,0,77.77,0
rain,0.002,0.79,1.41,0.01,0,77.14,0
clear-night,0.0,0.83,1.17,0.03,0,76.58,0
clear-night,0.0,0.85,1.15,0.01,0,76.15,0
clear-night,0.0,0.8,1.24,0.09,0,76.03,0
clear-day,0.0,0.88,0.94,0.25,0,75.98,0
clear-day,0.0,0.82,1.15,0.28,1,77.45,0
clear-day,0.0,0.76,1.52,0.26,2,80.18,0
partly-cloudy-day,0.0,0.71,2.14,0.39,3,82.1,0
clear-day,0.0,0.61,3.81,0.31,5,86.78,0
partly-cloudy-day,0.0003,0.55,3.8,0.34,6,89.42,0
clear-day,0.0,0.52,3.82,0.31,7,90.9,0
partly-cloudy-day,0.0,0.52,5.02,0.66,5,90.48,0
clear-day,0.0003,0.5,5.63,0.31,5,91.41,0
partly-cloudy-day,0.0002,0.49,6.57,0.6,3,91.15,0
clear-day,0.0,0.47,6.31,0.26,2,91.37,0
clear-day,0.0,0.49,5.76,0.29,1,90.13,0
clear-day,0.0,0.51,5.71,0.16,0,88.5,0
clear-night,0.0,0.55,4.81,0.2,0,86.58,0
clear-night,0.0,0.64,5.63,0.22,0,83.5,0
clear-night,0.0,0.63,6.8,0.29,0,83.55,0
rain,0.0521,0.59,8.33,0.29,0,82.25,0
clear-night,0.0347,0.62,8.74,0.29,0,80.6,0
clear-night,0.0,0.68,8.35,0.27,0,78.54,0
clear-night,0.0,0.69,6.77,0.23,0,77.11,0
clear-night,0.0012,0.65,5.97,0.17,0,75.88,0
rain,0.0006,0.65,5.25,0.13,0,74.57,0
clear-night,0.0,0.67,4.47,0.12,0,73.36,0
clear-night,0.0,0.68,3.68,0.12,0,72.45,0
clear-day,0.0,0.68,3.29,0.27,0,72.14,0
clear-day,0.0,0.67,4.99,0.26,1,72.96,0
clear-day,0.0,0.64,5.55,0.26,2,74.65,0
clear-day,0.0,0.6,4.76,0.27,4,75.95,0
clear-day,0.0,0.52,4.3,0.31,5,78.61,0
rain,0.0052,0.48,5.23,0.32,6,79.94,0
clear-day,0.0,0.41,3.92,0.27,7,81.4,0
clear-day,0.0,0.39,4.19,0.28,6,82.55,0
clear-day,0.0,0.39,3.96,0.27,5,83.06,0
clear-day,0.0,0.39,3.64,0.27,3,83.31,0
clear-day,0.0,0.39,3.33,0.26,2,83.4,0
clear-day,0.0,0.43,1.53,0.28,0,82.41,0
clear-day,0.0,0.47,1.52,0.22,0,81.1,0
clear-night,0.0,0.49,3.33,0.15,0,80.55,0
clear-night,0.0,0.52,1.41,0.18,0,78.57,0
clear-night,0.0,0.54,0.99,0.09,0,77.38,0
clear-night,0.0,0.55,0.52,0.08,0,76.64,0
clear-night,0.0,0.56,0.66,0.05,0,75.52,0
clear-night,0.0,0.57,0.79,0.04,0,74.82,0
clear-night,0.0,0.58,0.67,0.0,0,73.96,0
clear-night,0.0,0.59,0.58,0.0,0,72.98,0
clear-night,0.0,0.68,0.67,0.02,0,68.46,0
clear-night,0.0,0.61,0.78,0.02,0,71.47,0
clear-night,0.0,0.63,0.61,0.08,0,70.44,0
clear-day,0.0,0.63,0.61,0.05,0,70.49,0
clear-day,0.0,0.62,0.69,0.07,1,72.68,0
clear-day,0.0,0.6,0.85,0.11,2,74.68,0
clear-day,0.0,0.56,1.18,0.07,4,77.64,0
clear-day,0.0,0.46,2.8,0.08,6,82.54,0
clear-day,0.0,0.43,4.5,0.06,7,84.06,0
